paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y
242644458c6e,Design Patterns,A pattern approach to interaction design,"Horchers, Jan O. (1, 2)",2001,AI and Society,10.1007/bf01206115,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.05726468563079834,2,True,-0.040753927,3.6571429
268903a30da5,Design frameworks,Systematic Review of Systemic Design Frameworks for Complex Challenges,Skye Smith; Eleni Kalantidou,2025,Strategic Design Research Journal,,https://www.semanticscholar.org/paper/0ad5afc83d67ef0110cda1d9f605336b53447b1a,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.09964519739151001,6,False,-0.9725645,0.47177848
287b2d823523,Design Patterns,Architecture pattern organization,"Kapadia, Riaz (1); Sarkar, Santonu (1); Modi, Reva (1)",2004,"Proceedings of the International Conference on Software Engineering Research and Practice, SERP'04",,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.09656798839569092,9,False,0.6133491,3.2723951
288676f720a1,Design theory,A design theory for digital platforms supporting online communities: a multiple case study,P. Spagnoletti; A. Resca; Gwanhoo Lee,2015,Journal of Information and Technology,,https://www.semanticscholar.org/paper/e0e64fb553b44ffc85c79f32f7fa53c7f7583af4,8,Information · Design Theory · Theory,"information, design theory, theory, information systems, systems, data","This exploratory cluster contains 8 papers. Frequent terms include information, design theory, theory, information systems, systems, data. Representative papers include Web-based information systems: Developing a design theory; Process design theory for digital information services; Using System Dynamics to Construct Design Theory for Community Information Systems.",0.10937201976776123,5,False,-0.15602542,0.8067547
296e021afe91,Design rationale,A generic model for reflective design,"Louridas, Panagiotis and Loucopoulos, Pericles",2000,ACM Trans. Softw. Eng. Methodol.,10.1145/350887.350895,https://doi.org/10.1145/350887.350895,0,Rationale · Design Rationale · Dr,"rationale, design rationale, dr, argumentation, rationales, model","This exploratory cluster contains 13 papers. Frequent terms include rationale, design rationale, dr, argumentation, rationales, model. Representative papers include Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication; Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication; Redesigning the rationale for design rationale.",0.08450502157211304,7,False,-2.2409368,0.27843133
29a8891f4c02,Design knowledge,The Need for Design Cases: Disseminating Design Knowledge,E. Boling,2010,,,https://www.semanticscholar.org/paper/b924e7e2da2b5dfae02528ebbb53b209e8077c32,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1403418779373169,39,False,-0.54045874,-0.97158164
2a22a314dcfb,Design Rules,Studying Software Architecture Through Design Spaces and Rules,"Lane, T. G.",Nov-90,,,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.09518396854400635,3,True,0.29943576,2.033942
2a3139d14895,Design knowledge,What is design knowledge from the viewpoint of CPM/PDD?,"Conrad, J. (1); K√∂hler, C. (1); Wanke, S. (1); Weber, C. (1)",2008,"Proceedings DESIGN 2008, the 10th International Design Conference",,,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.13140630722045898,14,False,-0.77702016,-2.1400857
2ba0daf07e8e,Design principles,Engineering design principles as patterns of relationships in frame creation,"Rodriguez, J.B. (1); Benavides, E.M. (1)",,Research in Engineering Design,10.1007/s00163-021-00362-z,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.15477406978607178,58,False,-0.31839398,-0.37761587
2c8a6e74557f,Design theory,"The tacit knowledge of entrepreneurial design: Interrelating theory, practice and prescription in entrepreneurship research",P. Selden; D. Fletcher,2019,Journal of Business Venturing Insights,,https://www.semanticscholar.org/paper/befeef12bbd0366a0c81034c7f964b82b76b220f,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.15505707263946533,22,False,-0.9828848,-1.7231951
2efb92894924,Design Patterns,Particles of a Whole: Design Patterns for Transparent and Auditable AI-Systems,"Fa\ssbender, Judith",2021,Adjunct Proceedings of the 2021 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2021 ACM International Symposium on Wearable Computers,10.1145/3460418.3479345,https://doi.org/10.1145/3460418.3479345,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1662636399269104,73,False,-0.24461862,2.9301836
2faef10b819d,Design theory,A design theory for software engineering,Jon G. Hall; L. Rapanotti,2017,Information and Software Technology,,https://www.semanticscholar.org/paper/01d6dabb554091dd3a9d65f13a80ead9b166bd79,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.11422520875930786,15,False,-0.40698692,0.17698301
3058799f63c1,Design knowledge,Using Schema to Inform Method Design Practices,"Chivukula, Shruthi Sai (1); Gray, Colin M. (2)",2024,arXiv,10.48550/arXiv.2405.00901,,5,Method · Methods · Ethical,"method, methods, ethical, design methods, ethics, ethics focused","This exploratory cluster contains 10 papers. Frequent terms include method, methods, ethical, design methods, ethics, ethics focused. Representative papers include Elements of a design method - a basis for describing and evaluating design methods; Elements of a design method – a basis for describing and evaluating design methods; Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework.",0.09825539588928223,7,False,0.5058374,-0.64875627
31bdafb1fc73,Design principles,Explainable Medical Imaging AI Needs Human-Centered Design: Guidelines and Evidence from a Systematic Review,"Chen, Haomin (1); Gomez, Catalina (1); Huang, Chien-Ming (1); Unberath, Mathias (1)",2021,arXiv,,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1892186403274536,103,False,-0.5752674,2.1210454
3269f651fd9c,Design Patterns,"Designing AI-Enabled Engineering Courses: E-AIP Framework for Learning Outcomes, Process Evidence, and Integrity",Abdullah Khataan; G. Bapat; S. Rahaman; Anuj Kumar,2025,Int. J. Eng. Pedagog.,,https://www.semanticscholar.org/paper/2ab5c1476d21b2dedf95b4e208bae1ed432bf6b2,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.16846799850463867,77,False,-0.36184648,2.2873948
33444d31c6dc,Design knowledge,A design theory for visual inquiry tools,"Avdiji, Hazbi (1); Elikan, Dina (2); Missonier, Stephanie (2); Pigneur, Yves (2)",2020,Journal of the Association for Information Systems,10.17705/1jais.00617,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.13497662544250488,27,False,-1.2401367,-0.71514565
3524dd73bb30,Design Patterns,Design Patterns of Biological Cells,Steven S. Andrews; H. Wiley; Herbert M. Sauro,2024,Bioessays,,https://www.semanticscholar.org/paper/f26d25a6933311f0177bd3d7b18af01927b69ba8,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.19703495502471924,108,False,0.844261,2.5208666
