paper_id,keyword,title,doi,year,venue,url,pdf_found,pdf_path,pdf_extract_method,full_text_chars,paragraph_count,matched_paragraph_count,discussion_found,discussion_paragraph_count,normalized_filename,pdf_metadata_title,pdf_first_page_probe,pdf_page_count,title_token_overlap,title_token_coverage,audit_status,audit_note
7d99b05f405e,Design Patterns,Design Patterns for AI-based Systems: A Multivocal Literature Review and Pattern Repository,10.1109/CAIN58948.2023.00035,2023,,,True,/Users/baiyixin/Downloads/pdf_386/cain58948.2023.00035.pdf,pdfplumber,27417,20,10,False,0,7d99b05f405e.pdf,,"Design Patterns for AI-based Systems: A Multivocal Literature Review and Pattern Repository Lukas Heiland Marius Hauser Justus Bogner University of Stuttgart University of Stuttgart University of Stuttgart Institute of Software Engineering Institute of Software Engineering Institute of Software Engineering Stuttgart, Germany Stuttgart, Germany Stuttgart, Germany st151210@stud.uni-stuttgart.de st171565@stud.uni-stuttgart.de justus.bogner@iste.uni-stuttgart.de Abstract—Systems with artificial intelligence components, so- controversial, a recent systematic literature review by Wedyan called AI-based systems, have gained considerable attention andAbufakher[8]reportsanoverallpositiveimpactofdesig",13,0.099,1.0,likely_match,
c7ed46400a28,Design Patterns,Exploring the design space of composite visualization,10.1109/PacificVis.2012.6183556,2012,,,True,/Users/baiyixin/Downloads/pdf_386/Exploring_the_design_space_of_composite_visualization.pdf,pdfplumber,42384,29,10,False,0,c7ed46400a28.pdf,Exploring the design space of composite visualization,"Exploring the Design Space of Composite Visualization WaqasJaved∗ NiklasElmqvist† PurdueUniversity Figure1:Fourdifferentvisualcompositionoperators(fromtheleft):juxtaposition,superimposition,overloading,andnesting. ABSTRACT Inthispaper,weidentifythedesignspaceofcompositevisual- izationviews(CVVs)thatallowsustocombinemultiplevisualiza- We propose the notion of composite visualization views (CVVs) tion in the same visual space. As a starting point, we survey the as a theoretical model that unifies the existing coordinated mul- literature of composite visualization and find five general design tiple views (CMV) paradigm with other strategies for combining patternsforhowexistingworkmergestwodiffe",8,0.062,1.0,likely_match,
79abc1449981,Design Patterns,Thriving Systems Theory: An Emergent Information Systems Design Theory,10.1109/HICSS.2013.550,2013,,,True,/Users/baiyixin/Downloads/pdf_386/Thriving_Systems_Theory_An_Emergent_Information_Systems_Design_Theory.pdf,pdfplumber,49929,32,10,False,0,79abc1449981.pdf,Thriving Systems Theory: An Emergent Information Systems Design Theory,"22001133 4466tthh HHaawwaaiiii IInntteerrnnaattiioonnaall CCoonnffeerreennccee oonn SSyysstteemm SScciieenncceess Thriving Systems Theory: An Emergent Information Systems Design Theory Leslie J. Waguespack William T. Schiano Computer Information Systems Department, Bentley University Waltham, Massachusetts 02154-4705, USA lwaguespack@bentley.edu wschiano@bentley.edu Abstract with an artifact. Acknowledging and incorporating aesthetics reveals a measure of quality encompassing Thriving Systems Theory is an emergent design the experience in terms of a problem solver engaged quality framework encompassing both traditional in more than an activity – in a problem-focused quest objective metrics a",10,0.046,1.0,likely_match,
a74bec243b7f,Design Patterns,Universal Structural-Semantic Model of Design Patterns,10.1109/IT67293.2026.11435724,2026,,,True,/Users/baiyixin/Downloads/pdf_386/Universal_Structural-Semantic_Model_of_Design_Patterns.pdf,pdfplumber,40349,27,10,False,0,a74bec243b7f.pdf,Universal Structural-Semantic Model of Design Patterns,"30th International Conference on Information Technology (IT) Žabljak, 24 – 28 February 2026 Universal Structural-Semantic Model of Design Patterns Sinisa Vlajic, Ana Trujic, Milos Milic, Dusan Savic, Ana Poledica Abstract— This paper introduces the Universal Structural– To address these limitations, this paper introduces the Semantic Model of Design Patterns (USSMDP), a minimal and Universal Structural–Semantic Model of Design Patterns formal framework that explicitly separates a pattern’s (USSMDP), a formal framework that explicitly separates structural skeleton from its semantic and behavioral structural skeletons from semantic specification. The specification. USSMDP represents structure ",8,0.079,1.0,likely_match,
4e727e38805c,Design Patterns,"Visualization Atlases: Explaining and Exploring Complex Topics Through Data, Visualization, and Narration",10.1109/TVCG.2024.3456311,2025,,,True,/Users/baiyixin/Downloads/pdf_386/Visualization_Atlases_Explaining_and_Exploring_Complex_Topics_Through_Data_Visualization_and_Narration.pdf,pdfplumber,63607,42,10,False,0,4e727e38805c.pdf,"Visualization Atlases: Explaining and Exploring Complex Topics Through Data, Visualization, and Narration","IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS, VOL. 31, NO. 1, JANUARY 2025 437 Visualization Atlases: Explaining and Exploring Complex Topics through Data, Visualization, and Narration JinruiWang ,XinhuanShu ,BenjaminBach ,andUtaHinrichs Abstract—Thispaperdefines,analyzes,anddiscussestheemerginggenreofvisualizationatlases.Wecurrentlywitnessanincrease inweb-based,data-driveninitiativesthatcallthemselves“atlases”whileexplainingcomplex,contemporaryissuesthroughdataand visualizations:climatechange,sustainability,AI,orculturaldiscoveries.Tounderstandthisemerginggenreandinformtheirdesign, study,andauthoringsupport,weconductedasystematicanalysisof33visualizationatlasesandsemi-structured",11,0.145,1.0,likely_match,
42c66c187222,Design principles,Toward an effective approach to collaboration education: A taxonomy for game design,10.1109/GEM.2015.7377203,2015,,,True,/Users/baiyixin/Downloads/pdf_386/Toward_an_effective_approach_to_collaboration_education_A_taxonomy_for_game_design.pdf,pdfplumber,19008,13,1,False,0,42c66c187222.pdf,Toward an effective approach to collaboration education: A taxonomy for game design,"Toward an effective approach to collaboration education: A taxonomy for game design Anna Loparev Christopher A. Egert Department of Computer Science School of Interactive Games and Media University of Rochester Rochester Institute of Technology Rochester, NY, USA Rochester, NY, USA loparev@cs.rochester.edu caeics@rit.edu Abstract—Collaborative video games provide a challenge to areas of Computer Supported Collaborative Learning (CSCL) designers, who must account for not only the thoughts and [12], [16], [17], [23] and Computer Supported Collaborative actionsofindividuals,butalsotheeventsandinteractionsamong Work (CSCW) [15], while cooperation dominates the field of players. However, such gam",4,0.06,1.0,likely_match,
44848ca19e31,Design principles,"Design Obligations for Software, with Examples from Data Abstraction and Adaptive Systems",10.1109/Designing66910.2025.00016,2025,,,True,/Users/baiyixin/Downloads/pdf_386/Design_Obligations_for_Software_with_Examples_from_Data_Abstraction_and_Adaptive_Systems.pdf,pdfplumber,15995,11,5,False,0,44848ca19e31.pdf,"Design Obligations for Software, with Examples from Data Abstraction and Adaptive Systems","2025 IEEE/ACM International Workshop on Designing Software (Designing) Design Obligations for Software, with Examples from Data Abstraction and Adaptive Systems Mary Shaw School of Computer Science Carnegie Mallon University Pittsburgh, PA, USA mary.shaw@cs.cmu.edu Abstract—Producing a good software design involves not only The idea of design obligations is widespread in software writing a definition that satisfies the syntax of the chosen language engineering, usually by different names. These obligations arise or structural constraints of a design paradigm. It also involves from the programming language, application domain, or design upholding a variety of expectations about the behavior o",4,0.074,1.0,likely_match,
b77e7d67555e,Design principles,USSF: A Unified Framework for Screen Standardization in Software Systems,10.1109/CIEES66347.2025.11300084,2025,,,True,/Users/baiyixin/Downloads/pdf_386/USSF_A_Unified_Framework_for_Screen_Standardization_in_Software_Systems.pdf,pdfplumber,27384,19,9,False,0,b77e7d67555e.pdf,USSF: A Unified Framework for Screen Standardization in Software Systems,"2025 6th International Conference on Communications, Information, Electronic and Energy Systems (CIEES) 26 – 28 November, 2025, Ruse, Bulgaria USSF: A Unified Framework for Screen Standardization in Software Systems Hristo Hristov Dept. of Computer Science and Engineering Technical University of Varna Varna, Bulgaria hristomarkov@tu-varna.bg Abstract—This paper introduces the Unified Screen The Unified Screen Standardization Framework (USSF) Standardization Framework (USSF), a methodological model proposed in this paper seeks to address these challenges that consolidates the heterogeneous principles (such as Nielsen’s through the following contributions: heuristics, ISO 9241 principles, WCAG",7,0.07,1.0,likely_match,
ba03a17bc120,Design Rules,"The Good, the Bad, and the Ugly: A Theoretical Framework for the Assessment of Continuous Colormaps",10.1109/TVCG.2017.2743978,2018,,,True,/Users/baiyixin/Downloads/pdf_386/The_Good_the_Bad_and_the_Ugly_A_Theoretical_Framework_for_the_Assessment_of_Continuous_Colormaps.pdf,pdfplumber,109630,69,10,False,0,ba03a17bc120.pdf,"The Good, the Bad, and the Ugly: A Theoretical Framework for the Assessment of Continuous Colormaps","IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS, VOL. 24, NO. 1, JANUARY 2018 923 The Good, the Bad, and the Ugly: A Theoretical Framework for the Assessment of Continuous Colormaps RoxanaBujack TereceL.Turton† FrancescaSamsel‡ ColinWare§ ∗ LosAlamosNationalLaboratory UniversityofTexasatAustin UniversityofTexasatAustin UniversityofNewHampshire DavidH.Rogers¶ JamesAhrens (cid:30) LosAlamosNationalLaboratory LosAlamosNationalLaboratory (a) Greyscale. Constant (b)Halfgreyscale.Const. (c)Flatgreyscale. Con- (d)Cool/warmdivergent. (e)Rainbow. Highspeed (f)Viridis.Lowvariations speedbetweeneachpair speedineachhalf,drops stantgreyin[0.2,0.8]re- Const.speedineachhalf, aroundblue,lowaround i",11,0.096,1.0,likely_match,
56da61efca6b,Design theory,Transitional Theory,,2017,,,False,,,0,0,0,False,0,56da61efca6b.pdf,,,,,,missing_pdf,
5a973fb8ae6f,Design theory,ICT-Enabled Self-Management of Chronic Diseases: Literature Review and Analysis Using Value-Sensitive Design,10.1109/HICSS.2015.388,2015,,,True,/Users/baiyixin/Downloads/pdf_386/ICT-Enabled_Self-Management_of_Chronic_Diseases_Literature_Review_and_Analysis_Using_Value-Sensitive_Design.pdf,pdfplumber,39952,27,10,False,0,5a973fb8ae6f.pdf,ICT-Enabled Self-Management of Chronic Diseases: Literature Review and Analysis Using Value-Sensitive Design,"2015 48th Hawaii International Conference on System Sciences ICT-Enabled Self-Management of Chronic Diseases: Literature Review & Analysis Using Value-Sensitive Design Majid Dadgar K. D. Joshi Washington State University Washington State University majid.dadgar@wsu.edu joshi@wsu.edu Abstract individuals’ everyday lives [ 31]. SM, which is defined Increasing number of older population and patients as a patient’s ability to manage the symptoms, with chronic diseases, demand a new healthcare model treatment, physical and psychosocial consequences and in which patients take more responsibility in their life style changes that are germane to living with disease management and actively collaborate",10,0.119,1.0,likely_match,
554b27236356,Design theory,Technique Innovation,,2016,,,False,,,0,0,0,False,0,554b27236356.pdf,,,,,,missing_pdf,
8107b8d7a099,Design theory,Analyzing Initial Design Theory Components for Developing Information Security Laboratories,10.1109/CSP55486.2022.00015,2022,,,True,/Users/baiyixin/Downloads/pdf_386/Analyzing_Initial_Design_Theory_Components_for_Developing_Information_Security_Laboratories.pdf,pdfplumber,218241,5,1,False,0,8107b8d7a099.pdf,Analyzing Initial Design Theory Components for Developing Information Security Laboratories,"2022 6th International Conference on Cryptography, Security and Privacy (CSP) (cid:2)(cid:19)(cid:9)(cid:17)(cid:27)(cid:28)(cid:16)(cid:19)(cid:14)(cid:1)(cid:5)(cid:19)(cid:16)(cid:24)(cid:16)(cid:9)(cid:17)(cid:1)(cid:4)(cid:12)(cid:23)(cid:16)(cid:14)(cid:19)(cid:1)(cid:8)(cid:15)(cid:12)(cid:20)(cid:22)(cid:27)(cid:1)(cid:3)(cid:20)(cid:18)(cid:21)(cid:20)(cid:19)(cid:12)(cid:19)(cid:24)(cid:23)(cid:1)(cid:13)(cid:20)(cid:22)(cid:1) (cid:4)(cid:12)(cid:26)(cid:12)(cid:17)(cid:20)(cid:21)(cid:16)(cid:19)(cid:14)(cid:1)(cid:5)(cid:19)(cid:13)(cid:20)(cid:22)(cid:18)(cid:9)(cid:24)(cid:16)(cid:20)(cid:19)(cid:1)(cid:7)(cid:12)(cid:11)(cid:25)(cid:22)(cid:16)(cid:24)(cid:27)(cid:1)(cid:6)(c",5,0.467,1.0,likely_match,
268903a30da5,Design frameworks,Systematic Review of Systemic Design Frameworks for Complex Challenges,,2025,Strategic Design Research Journal,https://www.semanticscholar.org/paper/0ad5afc83d67ef0110cda1d9f605336b53447b1a,False,,,0,0,0,False,0,268903a30da5.pdf,,,,,,missing_pdf,
560be0c20de7,Design frameworks,"Designing for Trust, Progress, and Dignity: A Conceptual Framework for Reliability, Responsiveness, and Relational Quality in AI-Enabled Service Systems",,2026,Information,https://www.semanticscholar.org/paper/51493efcd757168bfe90566436e0982efe07bfd9,False,,,0,0,0,False,0,560be0c20de7.pdf,,,,,,missing_pdf,
1e7ab64c6cf9,Design frameworks,Commentary: Strength-based co-design that EMPOWERs ‚Äì Lessons from codesigning with older adults,,2023,Journal of Services Marketing,https://www.semanticscholar.org/paper/66872f88e4301696a2c140413d0072fc0e04dd88,False,,,0,0,0,False,0,1e7ab64c6cf9.pdf,,,,,,missing_pdf,
660ca24145b2,Design frameworks,The E-Design Assessment Tool: an evidence-informed approach towards a consistent terminology for quantifying online distance learning activities,,2019,Research in Learning Technology,https://www.semanticscholar.org/paper/b16b678f10cc89599644f2c85895dbff730b3569,False,,,0,0,0,False,0,660ca24145b2.pdf,,,,,,missing_pdf,
e09769771b82,Design frameworks,"The Experience, Dynamics and Artifacts Framework: Towards a Holistic Model for Designing Serious and Entertainment Games",,2021,2021 IEEE Conference on Games (CoG),https://www.semanticscholar.org/paper/c99ce43ca2809df3634eb95801e9f47fa335d56f,True,/Users/baiyixin/Downloads/pdf_386/The_Experience_Dynamics_and_Artifacts_Framework_Towards_a_Holistic_Model_for_Designing_Serious_and_Entertainment_Games.pdf,pdfplumber,40318,27,10,False,0,e09769771b82.pdf,"The Experience, Dynamics and Artifacts Framework: Towards a Holistic Model for Designing Serious and Entertainment Games","The Experience, Dynamics and Artifacts Framework: Towards a Holistic Model for Designing Serious and Entertainment Games Gabriel C. Natucci Marcos A. F. Borges University of Campinas University of Campinas Limeira, Brazil Limeira, Brazil gabrielnatucci@gmail.com marcosborges@ft.unicamp.br Abstract—Games have been used by educators as a mean for approached with a playful attitude” [6], one can argue that increasing learning retention and providing students with enter- every game, regardless if it is a serious or entertainment one, tainment experiences that go beyond the classroom. However, has an implicit learning goal: the player has to understand the process of creating a game for education",8,0.099,1.0,likely_match,
